,Unnamed: 0,name,location,formatted_address,icon,place_id,price_level,lat,lon,working_hours,price_range,foodRating,serviceRating,valueRating,atmosphereRating,overallRating,overallRatingCnt,has,American,Chinese,European,Pubs,Italian,Diner,Healthy,Japanese,Malaysian,Middle Eastern,Vietnamese,Barbecue,French,Indian,Indonesian,Korean,Lebanese,Philippine,Singaporean,Sri Lankan,Thai,Bakeries,Cafe,Contemporary,Dessert,Fast food,Fusion,Halal,Kosher,Pizza,Quick Bites,Seafood,Soups,Street Food,Sushi
11145,11145,Blaze &amp; Glaze,"2 Havelock Road #01-01 Havelock2 2 Havelock Road, Singapore 059763 Singapore","2 Havelock Rd, Singapore 059763",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJk0U-pzYZ2jERmE12Q22to60,nil,1.2871749,103.8451817,"Mon11:30 AM - 3:00 PM5:00 PM - 9:00 PM,Tue11:30 AM - 3:00 PM5:00 PM - 9:00 PM,Wed11:30 AM - 3:00 PM5:00 PM - 9:00 PM,Thu11:30 AM - 3:00 PM5:00 PM - 9:00 PM,Fri11:30 AM - 3:00 PM5:00 PM - 9:00 PM,Sat11:30 AM - 3:00 PM5:00 PM - 9:00 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11151,11151,Kaffe Fusion,"Block 163 Bukit Merah Central #02-3557 A shop inside hawker centre near toilet, Singapore 150163 Singapore",nil,nil,nil,nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11153,11153,El Carbon,"717 Yishun Street 71, Foodloft #01-335, Singapore 760717 Singapore","BLK, 717 Yishun Street 71, #01-335, Singapore 760717",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJgWvHEYQV2jERMdfrslTCGpc,2,1.4258361,103.8281245,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11155,11155,The Soup Spoon,"Level 1 Unit 1 to 3, Harbourfront Centre, Singapore 099255 Singapore","1 Maritime Square, #01-01/02/03 HarbourFront Centre, Singapore 099523",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJuRw7-2Ib2jERvVxGAoHyyPI,2,1.2642175,103.8203582,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,11157,The Soup Spoon,"Basement 1 Unit K2, Tampines Mall, Singapore 529510 Singapore","4 Tampines Central 5, #B1 - K2, Singapore 529510",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJu-aFmBE92jER6QyVLX4fMdc,2,1.3523521,103.9448862,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158,11158,The Soup Spoon,"NTUC Food Fare Kiosk 1, Stall 11, Khoo Teck Puat Hospital, Singapore 768828 Singapore",nil,nil,nil,nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11159,11159,Harry's Plaza Singapura,"68 Orchard Road #01-50 Plaza Singapura, Singapore 238839 Singapore","68 Orchard Rd, #01-50 Plaza, Singapore 238839",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJiQjWIaMZ2jERj0Tj5qMegvc,2,1.2997078,103.8456395,"Sun11:30 AM - 11:00 PM,Mon11:30 AM - 11:00 PM,Tue11:30 AM - 11:00 PM,Wed11:30 AM - 11:00 PM,Thu11:30 AM - 11:00 PM,Fri11:30 AM - 11:00 PM,Sat11:30 AM - 11:00 PM",,nil,nil,nil,nil,nil,nil,True,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11164,11164,The Men's Room,"13 North Canal Road, #01-02, Singapore 48826 Singapore","13 N Canal Rd, #01-02, Singapore 048826",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJeQlVbwgZ2jERGyRl4YF15M4,nil,1.2861926,103.8486831,"Mon5:00 PM - 12:00 AM,Tue5:00 PM - 12:00 AM,Wed5:00 PM - 12:00 AM,Thu5:00 PM - 12:00 AM,Fri5:00 PM - 12:00 AM,Sat5:00 PM - 12:00 AM",,nil,nil,nil,nil,nil,nil,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11165,11165,Empire Fine Chinese Cuisine,"391 Orchard Road #05-30 Ngee Ann City, Singapore 238872 Singapore","391 Orchard Rd, #05-30 Ngee Ann City, Singapore 238872",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJu-3rLaUZ2jER4TY1OeBDSA4,nil,1.3026716,103.8343967,"Sun10:30 AM - 9:45 PM,Mon11:30 AM - 9:45 PM,Tue11:30 AM - 9:45 PM,Wed11:30 AM - 9:45 PM,Thu11:30 AM - 9:45 PM,Fri11:30 AM - 9:45 PM,Sat11:00 AM - 9:45 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11166,11166,Barstop,"56 Tanglin Road Floor 01 Tanglin Delivery Base 02, Singapore 247964 Singapore","56 Tanglin Rd, Singapore 247964",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJ90MTJKMZ2jER2tuZni5-wRc,nil,1.3056217,103.8229401,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11172,11172,Penang Prawn Mee,"711 Ang Mo Kio Ave 8 No 01-3501, Singapore 560711 Singapore","711 Ang Mo Kio Ave 8, #8, Singapore 560711",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJrfNPUuYW2jER4-am-pUKXTI,nil,1.3714978,103.8477682,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11195,11195,"The Oyster Bank, Tanjong Pagar","39 Tanjong Pagar Road #01-02, Singapore 088462 Singapore","107 North Bridge Road #02-32 Funan Mall, Singapore 179105",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJVaIFFEMZ2jER5uG8GUNWhxM,nil,1.2914824,103.8504712,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11196,11196,Ji Xiang Confectionery,"235 Victoria Street, Singapore 188027 Singapore","235 Victoria St, Singapore 188027",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJVVWlzG0Z2jERuLtjkrArYxE,nil,1.2999876,103.8550618,"Sun07:00 AM - 7:00 PM,Mon07:00 AM - 7:00 PM,Tue07:00 AM - 7:00 PM,Wed07:00 AM - 7:00 PM,Thu07:00 AM - 7:00 PM,Fri07:00 AM - 7:00 PM,Sat07:00 AM - 7:00 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11202,11202,Red Hot Chilli Buddy Mookata,"273 Tanjong Katong Road, Singapore 437056 Singapore","224 Tanjong Katong Rd, Singapore 437015",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJTzyeN2sY2jERM41FKudsoME,nil,1.3070622,103.8953401,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11204,11204,Blvd Mbfc,"8 Marina Bay Finacial Centre, Tower 1 Unit No. #01:02, Singapore 018981 Singapore","8 Marina Blvd, Tower 1 Marina Bay Financial Centre, Singapore 018981",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJqQwV3g8Z2jERsiRXKghxqMY,nil,1.2801853,103.8541944,"Mon10:30 AM - 10:30 PM,Tue10:30 AM - 10:30 PM,Wed10:30 AM - 10:30 PM,Thu10:30 AM - 10:30 PM,Fri10:30 AM - 10:30 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11211,11211,Saizeriya,"17 Petir Road Hillion Mall #B1-20/21/22, Hillion Mall, Singapore 678278 Singapore","17 Petir Rd, B1-20/21/22, Singapore 678278",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJUcJbp7wR2jERjkFffFjo2bk,1,1.3786005,103.7626505,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11239,11239,Le Pantry,"110 Pasir Ris Hawker Centre #02-15, Singapore 519641 Singapore","110 Pasir Ris Central, Hawker Centre, #02-15 Central Hawker Centre, Singapore 519641",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJTxTxMbA92jER7e1d25qCn-4,nil,1.373406,103.9517143,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11253,11253,Ishan's Cafe,"229 Bishan Street 23, Singapore 570229 Singapore","229 Bishan St. 23, Block 229, Singapore 570229",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,ChIJC0VxkRgX2jER9RZduJ0IOUM,nil,1.35761,103.8461269,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11254,11254,Auntie Anne's,"23 Serangoon Central Nex Nex , 03-K10, Singapore 556083 Singapore","23 Serangoon Central 03, K10 NEX, Singapore 556083",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,ChIJo3lOv6YX2jERiMg-PU34MTc,nil,1.3507057,103.8724045,None,,nil,nil,nil,nil,nil,nil,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11262,11262,Swatow City,"2 Bukit Batok West Avenue 7 #01-05 Home Team Ns, Singapore 659003 Singapore","2 Bukit Batok West Ave 7, #02-05 HomeTeamNS, Singapore 659003",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJr1fcQHER2jERPVUc__DQSlg,nil,1.365836,103.7497711,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11263,11263,Kushibuta Yakitori &amp; Biru,"15 Crane Road Located in Jia Yuen Eating House, Singapore 429360 Singapore","13 Crane Rd, Singapore 429359",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJDeZ8rNgZ2jERYh0jI26EvVw,nil,1.3122502,103.8988746,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,11264,Kovan,"Blk 209 Hougang Street 21 Kovan Hawkers Market, Singapore 530209 Singapore","209 Hougang Street 21, Singapore 530209",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ8VuXp7YX2jER2dzia3Xy4rA,1,1.359092,103.886095,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11265,11265,Twin Cities Thai Cuisine,"51 Telok Ayer Street China Square Food Centre China Square Food Centre, Singapore 048441 Singapore","51 Telok Ayer St, Singapore 048441",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJe3PoOAwZ2jERjAYalhanvus,nil,1.282899,103.8493062,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,11266,Hainanese Curry Fun,"190 Middle Road Fortune Centre 01-10 Fortune Centre, Singapore 188979 Singapore","190 Middle Rd, #03-04, Singapore 188979",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ7VeDDLsZ2jER2zL83lHyZDQ,nil,1.3005243,103.8521508,"Sun07:30 AM - 5:30 PM,Mon07:30 AM - 8:00 PM,Tue07:30 AM - 8:00 PM,Wed07:30 AM - 8:00 PM,Thu07:30 AM - 8:00 PM,Fri07:30 AM - 8:00 PM,Sat07:30 AM - 8:00 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11267,11267,Ryu Taro Yakitori,"51 Neil Road, Singapore 088829 Singapore","51A Neil Rd, Singapore 088829",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJg1NhodYZ2jERyLWY4y80pVM,nil,1.2796623,103.8426012,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11279,11279,ANJU,"62 Tras Street, Singapore 079001 Singapore","62 Tras St, Singapore 079001",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJlQEbYh4Z2jERCmO7X7rN_c0,nil,1.2777745,103.8443032,"Tue6:00 PM - 10:30 PM,Wed6:00 PM - 10:30 PM,Thu6:00 PM - 10:30 PM,Fri6:00 PM - 10:30 PM,Sat6:00 PM - 10:30 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,11280,Nusantara Singapore,"Kandahar Street Gedung Kuning, Singapore Singapore","73 Sultan Gate, Singapore 198497",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJiRVTO7EZ2jERPwqbtvGjsFc,nil,1.3021859,103.8600379,"Sun12:00 PM - 10:00 PM,Tue12:00 PM - 10:00 PM,Wed12:00 PM - 10:00 PM,Thu12:00 PM - 10:00 PM,Fri12:00 PM - 10:00 PM,Sat12:00 PM - 10:00 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11282,11282,Kolo Mee,"_1 Fusionopolis Way #B1-14 Connexis Building, One North MRT, Singapore 138632 Singapore","1 Fusionopolis Way #B1-14 Connexis Building, One North MRT, Singapore 138632",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJTeKjU0cb2jEROWozAeMjjkI,nil,1.299622,103.787656,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11283,11283,Nerdy Noodles,"201 Victoria Street Bugis+ #04-39, Bugis+, Singapore 188067 Singapore","201 Victoria St, #04-39 Bugis+, Singapore 188067",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJPZCfWqUZ2jERQng1arcDf68,nil,1.2994071,103.8543076,"Sun11:00 AM - 10:00 PM,Mon11:00 AM - 10:00 PM,Tue11:00 AM - 10:00 PM,Wed11:00 AM - 10:00 PM,Thu11:00 AM - 10:00 PM,Fri11:00 AM - 10:00 PM,Sat11:00 AM - 10:00 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,11285,Ck Cuisine,"2 Ang Mo Kio Drive #01-14 to 29 Stall No14 ITE Headquarters Foodgle Hub, Singapore 567720 Singapore","CK Cuisine ITE headquarters, 2 Ang Mo Kio Dr, #01-14 to 29 Foodgle Hub, Singapore 567720",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJo3fF83wX2jERE1N6sf1mq6I,nil,1.3778796,103.8562274,"Mon10:00 AM - 5:00 PM,Tue10:00 AM - 5:00 PM,Wed10:00 AM - 5:00 PM,Thu10:00 AM - 5:00 PM,Fri10:00 AM - 5:00 PM,Sat10:00 AM - 12:00 PM",,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11286,11286,Kiroi Freshly Baked Cheese Cake,"Blk 123 Bukit Merah Lane 1 #01-118, Singapore 150123 Singapore","123 Bukit Merah Lane 1, #01-118, Singapore 150123",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJIYsCkssb2jERdVFxmiZVf_s,nil,1.2861019,103.8036285,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11287,11287,Cellarbration Bistro &amp; Bottle Shop,"Ubi Bistro, 361 Ubi Road 3 ,#01-00, Singapore 408664 Singapore","361 Ubi Rd 3, #01-00, Singapore 408664",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,ChIJNa9H9fEX2jER72g2a4QLE5I,nil,1.33448,103.897081,"Mon12:00 PM - 10:00 PM,Tue12:00 PM - 10:00 PM,Wed12:00 PM - 10:00 PM,Thu12:00 PM - 10:00 PM,Fri12:00 PM - 10:00 PM,Sat12:00 PM - 10:00 PM",,nil,nil,nil,nil,nil,nil,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11288,11288,Authentic Teochew Seafood Porridge,"257 Geylang Road, Singapore 389313 Singapore","257 Geylang Rd, Singapore 389313",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJzdCGzTAY2jERuegNCx8sncM,nil,1.312486,103.8772909,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11290,11290,Dunkin' Donuts,"53 Ang Mo Kio Avenue 3 Amk Hub Floor 01 Unit 14 15 16, Singapore 569933 Singapore","53 Ang Mo Kio Ave 8, #01-14 /15/16, Hub 569933",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJUUL5xOYW2jERTPhCu6Dc3pk,nil,1.3691431,103.8485704,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11291,11291,Chao Ting Teochew Pao Fan (bedok Road),"308 Bedok Road Bedok Shopping Complex (Located opposite Giant Supermarket and next to Jalan Tua Kong Lau Lim – The Art of Mee Pok), Singapore 469469 Singapore","308 Bedok Road Bedok Shopping Complex, Singapore 469469",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJnZPGDCk92jERmMlEnJXXg0w,nil,1.3309266,103.9487149,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11299,11299,Li Xin Fishball,"101 Thomson Road United Square United Square, #B1-02/57/59 S307591, Singapore 307591 Singapore","101 Thomson Road, United Square #B1-02/57-59 & B1-56M/N (Unit K1) Food Junction, Singapore 307591",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ351yBBQZ2jER3dvMPMcxdYo,nil,1.3176396,103.8435156,"Sun10:00 AM - 9:30 PM,Mon10:00 AM - 9:30 PM,Tue10:00 AM - 9:30 PM,Wed10:00 AM - 9:30 PM,Thu10:00 AM - 9:30 PM,Fri10:00 AM - 9:30 PM,Sat10:00 AM - 9:30 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11302,11302,Seoul Garden HotPot,"63 Jurong West Central 3 Jurong Point JP2 #B1-46, Jurong Point, Singapore 648331 Singapore","63 Jurong West Central 3 JP2 #B1-45, #46, Singapore 648331",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJpyeJj9YP2jER3rmlpxlJtFE,nil,1.3386344,103.7048854,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11304,11304,Hollin,"3 Temasek Boulevard Suntec City Mall #02-605/605A, Suntec City, Singapore 038983 Singapore","Suntec City, East Wing, #02-605/605A, in front of Coffee Bean, Singapore 038983",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJYUsN9dAZ2jERJv88MCEY3Co,nil,1.2958535,103.8592725,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11306,11306,Rockon Tokyo 六酣東京,"106 Tanjong Pagar Road, Singapore 088525 Singapore","106 Tg Pagar Rd, Singapore 088525",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ_7twSjUZ2jERiA5DcTOGlOg,nil,1.278041,103.8435441,"Sun5:00 PM - 10:30 PM,Tue5:00 PM - 10:30 PM,Wed5:00 PM - 10:30 PM,Thu5:00 PM - 10:30 PM,Fri5:00 PM - 10:30 PM,Sat5:00 PM - 10:30 PM",,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11327,11327,Qi Ji,"30 Sembawang Drive Sun Plaza #01-01 Sun Plaza, Singapore 757713 Singapore","30 Sembawang Dr, Singapore 757713",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,ChIJHYe2MX0T2jER6vve5JwvRvw,nil,1.4482678,103.8196887,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11341,11341,Ichigo Ichie Singapore,"1 Nanson Road #02-07A, Singapore 238909 Singapore","1 Nanson Rd, #02-07A located within Intercontinental, Robertson Quay, Singapore 238909",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJFxMUjxEZ2jERQ8yDshj-W3k,nil,1.2902512,103.8386992,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11342,11342,Liho Tea,"201 Victoria Street Bugis+ #03-29/30 Bugis+, Singapore 188067 Singapore","201 Victoria St, #03-29 to 30 Bugis+, Singapore 188067",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJN7bZBxgZ2jERr-PAl6uKv3g,nil,1.2995955,103.8542191,"Sun12:00 PM - 10:00 PM,Mon12:00 PM - 10:00 PM,Tue12:00 PM - 10:00 PM,Wed12:00 PM - 10:00 PM,Thu12:00 PM - 10:00 PM,Fri12:00 PM - 11:00 PM,Sat12:00 PM - 11:00 PM",,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11343,11343,LiHO Tea,"191 Rochor Road Bugis Mrt Station #b2-07, Singapore 188476 Singapore","#B2-07(A), Bugis Downtown Line MRT Station, 191 Rochor Road, Singapore 188476",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJgR6GgLoZ2jERsHEAgbVcJE8,nil,1.2994988,103.8545823,"Sun11:00 AM - 9:00 PM,Mon11:00 AM - 9:00 PM,Tue11:00 AM - 9:00 PM,Wed11:00 AM - 9:00 PM,Thu11:00 AM - 9:00 PM,Fri11:00 AM - 9:00 PM,Sat11:00 AM - 9:00 PM",,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11344,11344,LiHO Tea,"18 Tai Seng Street 18 Tai Seng #b1-11, Singapore 539775 Singapore","18 Tai Seng St, #B1-11, 18 Tai Seng, Singapore 539775",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJiZVLl5IX2jERTIgO8Iv1qV4,nil,1.3363708,103.8887929,"Sun11:00 AM - 9:00 PM,Mon11:00 AM - 9:00 PM,Tue11:00 AM - 9:00 PM,Wed11:00 AM - 9:00 PM,Thu11:00 AM - 9:00 PM,Fri11:00 AM - 9:00 PM,Sat11:00 AM - 9:00 PM",,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
11345,11345,Unforgettable Carrot Cake,"Bukit Merah View Food Centre #01-30, Singapore Singapore","115 Bukit Merah View, #01-30, Singapore 115115",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJVz_UhdYZ2jERhxhe5_LpMxg,nil,1.2854816,103.8218978,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
