,name,business_status,formatted_address,lat,lng,icon,icon_bg_color,icon_mask_base_uri,photo,place_id,compound_code,global_code,rating,reference,ratings_cnt,point_of_interest,cafe,car_wash,movie_theater,spa,pet_store,movie_rental,airport,city_hall,bus_station,florist,department_store,pharmacy,general_contractor,health,local_government_office,finance,transit_station,school,meal_takeaway,furniture_store,physiotherapist,grocery_or_supermarket,bar,shoe_store,food,library,museum,bakery,subway_station,store,home_goods_store,park,restaurant,clothing_store,electronics_store,night_club,supermarket,gas_station,tourist_attraction,travel_agency,stadium,shopping_mall,convenience_store,lodging,meal_delivery,parking,route,jewelry_store,gym,post_office,aquarium,amusement_park,establishment,hair_care,art_gallery,beauty_salon,liquor_store,zoo,book_store
1090,Punggol Point Park,OPERATIONAL,Punggol Point Rd,1.4210326,103.9111425,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEAw4bcX5rJxRQ98I-G7OCiIV0M8x1LD8zTM7L66Lk9Xcr2RQwaUnha-qRAWv1zbthGS2bPpiyhk9xYolotk7Cy8JnACpfKiPOVz7G0lP317F-JjH6e6jD04s6YF3r5N-jr5tysHG2ByDLq6Li-rTySuzIsUhAUEo3UTXAypXh13UbmM,ChIJPxrZPIsV2jER9v5LjJXKSTM,CWC6+CF Singapore,6PH5CWC6+CF,4.4,ChIJPxrZPIsV2jER9v5LjJXKSTM,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1091,Sisters’ Islands Marine Park,CLOSED_TEMPORARILY,Sisters’ Islands,1.2139132,103.8347519,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEBXm_X6KcN86zMy8Q3g7asq1hTY42wx7K-KjREy2Kjk9rnKrmDrVL2UwkezdESj1kfYQyjuCSBiVanYGzu_j4u-N4xhIJSCK37Z53Z4EwG5VPoB3ByUWbfJHvlKk-r3U9ov_SczFHT1fj6aLH31Cohtz0r-E3ltbHLUaUV5S7i6Kz-Y,ChIJq6qqJoge2jERFyOllgktDCg,6R7M+HW Singapore,6PH56R7M+HW,4.3,ChIJq6qqJoge2jERFyOllgktDCg,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1092,Hong Lim Park,OPERATIONAL,"New Bridge Rd, Singapore 059299",1.2865657,103.8465437,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uECu7GoWqzvSc6b_Qggy9wZQLZiA1VFjiTbj1n8DBmiNRQllc-x_DXipzjvAqCLLLl-mtk9ijrWEc6J0HogWww1jIZFVw0ftbCMtj4v3JB6UDEAi3qJHj1FElQ3XG-TPkB7nL-QMzbeaPYSbH7Z4KKGYNLvKI7cz1zlvjW4vSq_ZpE0p,ChIJ____GwsZ2jERGJbKgdy3fOo,7RPW+JJ Singapore,6PH57RPW+JJ,4.1,ChIJ____GwsZ2jERGJbKgdy3fOo,698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1093,Telok Ayer Green,OPERATIONAL,Telok Ayer St,1.2814153,103.847621,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEDDT2T2ptCX-LDRMZ93rOB8YuQ2AqrHO1Gmz9LiBaAOrOq8EV--j0FgTM-zYfHsXciH6-2cjqXSVdgIoC3Rs5OB53fptaOqADWA8EkZGNLZl54GkSk8rInSI1Z0UhjrfJctsc0Hl5uO4Zn80eJxS_PsdOMRHKtQ3yshDcF4YZvQV4qA,ChIJdbV67xIZ2jER6LIocOIgio8,7RJX+H2 Singapore,6PH57RJX+H2,4.4,ChIJdbV67xIZ2jER6LIocOIgio8,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1094,North East Island,OPERATIONAL,"The Percy Group QLD 4707, Australia",-21.6664711,150.3353483,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,nil,ChIJX3WUqB1H3GsRRHgteAqhhjI,NIL,NIL,0,ChIJX3WUqB1H3GsRRHgteAqhhjI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1095,Norfolk Island National Park,OPERATIONAL,"Mount Pitt Road Norfolk Island, 2899, Australia",-29.02565999999999,167.941585,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uECdA6QCDqkYQmIqvkaccZQGJM7kbACCB-2-Uh3tuEj5kHW0Yqg_Fc7DLhqoh3S2G-Ok-88lrd7PIr05t9m60_0WSGDb6aYyR6tyYxlg_5wrJEYp1FojpfE_y5IzWkCY-Y5tggwAEJ3Uwc6m78dNOSc339r1SPXhH2-QptNYwjqg7W1S,ChIJX64MG8XXS2wRum5BPOvFQDE,"XWFR+PJ Burnt Pine, Norfolk Island",5V29XWFR+PJ,4.5,ChIJX64MG8XXS2wRum5BPOvFQDE,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1096,Mu Ko Ang Thong National Marine Park,OPERATIONAL,"45/1-2 Moo 1 Thongsala Ko Phangan, Surat Thani 84280, Thailand",9.6352349,99.671822,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEB4Ue4EqJBz440hEZZ__CDIWiP1HUypLBBH93asBNFQwj1Srdz_7-j1P79koLqZjg4mAYXYS8T36OtrmJLg-uv5x2T95STBma9Llnt5tFR2heI7oHWsb30BNSbj7Yq5SC2UPfymmQ66D64veNT8M-procpa653V5qQXk6SGaDFItzao,ChIJ5x4DAX7-VDARkJi8xghaoRg,"JMPC+3P Ang Thong, Ko Samui District, Surat Thani, Thailand",6MXXJMPC+3P,4.7,ChIJ5x4DAX7-VDARkJi8xghaoRg,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1097,Three Islands Group National Park,OPERATIONAL,"Hope Vale QLD 4895, Australia",-15.1115737,145.4201674,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,nil,ChIJEd3BlUb5nWkRl5p6KU1qEVU,"VCQC+93 Hope Vale, Queensland, Australia",5RP7VCQC+93,0,ChIJEd3BlUb5nWkRl5p6KU1qEVU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1098,Ujung Kulon National Park,OPERATIONAL,"Banten, Indonesia",-6.7846944,105.3751088,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEDQZ3sdzB2QZ9X845ezoKVQV9JRNFcJ94VDs2CrtgDIahj2igxJ2MjtgOJvrD8JH25PhtayMUE17W37cwO-Npt81sa4D6FGbmvJes-RfHOdtBkIsJ1YQhjmfXeawXs_txj9fosFRkLizTy9c-f9-KGhg8j28AkHuLw6xroheSKkQGLS,ChIJoZ6XlTMjQi4Rcsi0Q06j840,"698G+42 Ujungjaya, Pandeglang Regency, Banten, Indonesia",6P57698G+42,4.4,ChIJoZ6XlTMjQi4Rcsi0Q06j840,3590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1099,South Button National Park,OPERATIONAL,"62FC+M4W, Strait Island, India",12.2242482,93.0203235,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEDX8b40d-G1ABaxtDLjbR82gRcSvQ3kNrAtta5USi_iczk1NP23Qbgzvbb-B5GPI1QL0DevOxKKVLWdEpM79zV29UMc1ARnd_B1B4TAJme37gbknPzCjCRx4jLuiu6-rGM2DIii9saQanggqy1x1_dp4rE5Nk8XGoas8E9DDkQJWtsy,ChIJuZZrVLIojzARZ-jOfkK9qCw,NIL,NIL,4.5,ChIJuZZrVLIojzARZ-jOfkK9qCw,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1100,Komodo National Park,OPERATIONAL,"East Nusa Tenggara, Indonesia",-8.527716,119.4833198,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEDdIUCwdATmd5qoGS2V58tONqe5J0g0Mia6eQrEHJj--imfkakKUm7ERhzNu2zCcyZx0apZwKNkehwMGo2ZC-imTqgUISxvjVLAY1dmf-YXVSQtZJAdQihNU70VkaTOFYu35vOAQ0htAYigEo5_3BdLEAjPM48Oc3ukHT8xdM_qHzbp,ChIJuZGsKfP4tC0RYtHgcIgHobE,"FFCM+W8 Komodo, West Manggarai Regency, East Nusa Tenggara, Indonesia",6P3XFFCM+W8,4.7,ChIJuZGsKfP4tC0RYtHgcIgHobE,4995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1101,Middle Button National Park,OPERATIONAL,"744209, India",12.2758505,93.0259609,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEAlFdnF3ifFWKzmKfMT-jbrIdDajkx2wjBu26vbQydehjXspE3lxwAIO4J1ggOiFFHOH3P5rSDSvC_1u8TUyRorg8OFuT5a0rbpiJoFFFQtds88_xUAF9YIopV_g3N20UjwjlvAT869OmhYqkTdZGqpIrg4YYVngtYMj6PIU3acs4Ik,ChIJOTzEG3smjzARiMGz95nO1NI,"72GG+89 Strait Island, Andaman and Nicobar Islands, India",7M4M72GG+89,4.2,ChIJOTzEG3smjzARiMGz95nO1NI,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1102,Mount Harriet National Park,OPERATIONAL,"PPCM+39G, Hope Town, Port Blair, Andaman and Nicobar Islands 744107, India",11.7201967,92.7334546,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uECvdgmOjgIOHkOAeTtxHmap5amV7uIoqUj2UWVf9CsbOaCTHfIM4HeaXo4vCuAUqJ3kyLfXpFq9mbBAnjiYZTI8hFq3sT0HxpdmcGYxfsN3MpWicQ6nRpCDqTUb55p0vco6ZL0fxYzxXdTqKqP4cxbZzmwjsRQl7x-oIvae_yRH4kQ,ChIJwdts9zW-iDARsKBYmjJlDEk,NIL,NIL,4.5,ChIJwdts9zW-iDARsKBYmjJlDEk,712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1103,Karimunjawa National Park,OPERATIONAL,"5C2Q+CRQ, Karimunjawa, Kabupaten Jepara, Jawa Tengah, Indonesia",-5.848912299999999,110.4396206,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEDyfsKAGPjVHLy_g-u5c8nwf2bbs9yrx8RlZlM0MZLvPxK-blkqDW8hXzYfBbASd8jMOqk8BtV8n9EmE7xobd7YaEy2-bxoKBn60K0jf_sAszuhIz7-i4R0BFiMXBdf2lwhz78dGA_F2F-sHg4_Yg5EQ86gvCInR46XbJb8eOi020Df,ChIJ8zAT6x_Ocy4RbtcJWNiOFYU,NIL,NIL,4.7,ChIJ8zAT6x_Ocy4RbtcJWNiOFYU,3961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1104,Mahatma Gandhi Marine National Park,OPERATIONAL,"SH8, Andaman and Nicobar Islands, India",11.58709,92.6155601,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEBggXFn5RXoxVw1Pe8HM9Mlm5M76Vg98Aw8kt41FKBvKw0PZC6CBD9ech5zq_RgulTCSaMzRF4skBHjby1uZWJz2QGVUbe3QxViAWuQwhoJSy2UYIJsHQxTmRkI42jRKtThUQjlf15dMvExPPVdeocU2LyPywJFps9VEWMeEHVu3A2M,ChIJP2ppjQuaiDARO8s89fvd23U,"HJP8+R6 Wandoor, Andaman and Nicobar Islands, India",7M3JHJP8+R6,4.5,ChIJP2ppjQuaiDARO8s89fvd23U,558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1105,Pacific Rim National Park Reserve,OPERATIONAL,"British Columbia, Canada",48.79193129999999,-125.156359,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uEAekdTE6RbKvev7JqK7TMxQpmsD1QYTRCEIxLVKC2U8Pux9-4fO1UZUCGLvQmWt7t4ETAsmSHGWPqUHmO7khQZYkd4O0BaStAvdSr9DBy2JI5a1gQyqb9Qnw104mevref8LhPzphPhQDs4zvOHXPR-W5lsBaTi7DU7R8mUFBsdm2tk4,ChIJhTSXOx4-iVQRwUoXx5Xv8ic,"QRRV+QF Bamfield, British Columbia, Canada",84WPQRRV+QF,4.9,ChIJhTSXOx4-iVQRwUoXx5Xv8ic,1669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1106,Northeast Greenland National Park,OPERATIONAL,Greenland,75.99998440000002,-29.9980739,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Aap_uED3j2FgL8JhK07vkiJjdEXmPENGFUsR45L62GsG2x3P7aH3Zmr5vQjg87dCjAGUAWwltBHNFcUmJC9uXbkZZPPKp8E8hqEzhKVjmHpU74IbOrjUQD2HQRBe37oLErbgxOLSOPBwbidw5yx1hlRNPMUrcwvHiWYuZPapo-oPKZkKerKc,ChIJ094ndGHlp08RX20DMXmMiU0,NIL,NIL,3.9,ChIJ094ndGHlp08RX20DMXmMiU0,406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1107,Waterway Point,OPERATIONAL,"83 Punggol Central, Singapore 828761",1.4058699,103.9017532,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Aap_uEAtnLAJoknNxOwOCdMPQ-lRmdRgvVV3h6ow-1xTwavMrNZ14Kc_sRfrh6lKyusGJhbMvYtXsqs6icJPum0LzmWRKfuBc8Zur6ztifyLrSS7704MjEgnmlV1X0VZZy35dT5T8mVMSoUz-fgkYqFpvow3U-vAj1_lJUiA2vx273wMV0RS,ChIJLTCPpuQV2jERYMYF_2uprDE,CW42+8P Singapore,6PH5CW42+8P,4.3,ChIJLTCPpuQV2jERYMYF_2uprDE,12282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1108,Northshore Plaza I,OPERATIONAL,"407 Northshore Dr, Singapore 820407",1.416849,103.901831,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Aap_uEAsCSNtJnnQOCYGwu5BXK8EMAnC2aC-Gw2uBrmlTCD9SZQSYUnAJnDpGVDnB8L4yib4O1l-d75qlPluBZtSjWhncgCGekVChgH0ExL8zSo_4BYqBpzdaELsSKYTRmUZCS_TXfKShJ_x4VMabynYI722W2I-V8jE5iAFPKjxAgSZf7O7,ChIJ2zKcVvgV2jERBUF__KyDaws,CW82+PP Singapore,6PH5CW82+PP,4.1,ChIJ2zKcVvgV2jERBUF__KyDaws,414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1109,The Seletar Mall,OPERATIONAL,"33 Sengkang West Ave, Singapore 797653",1.3915208,103.8760834,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Aap_uECeDVWONyXE6yi5oIWb7Fsmf0OVUg5YgMjBH0YIzzMX0BJ1JMUhNQoKMbpZiUN_aJ_mvrCObcexUMWsNz7t19xZvtDfHS6aEF_ldS4mMBOPXQwg67jFYUjKdg9-XGQ_nlGs_wbnEo46p4kOQnO2fIb76jRBBCuuZrZtup45tnDtIicy,ChIJRwKG2mQW2jER13VL9P5QOws,9VRG+JC Singapore,6PH59VRG+JC,4.1,ChIJRwKG2mQW2jER13VL9P5QOws,5736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1110,Eastpoint Mall,OPERATIONAL,"3 Simei Street 6, Singapore 528833",1.3427145,103.9530415,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Aap_uEAChwbnUvsuunYkTq2CIML5a2iglsxKssIl8trk_TmHtCZUV8Ecwz6tlFx0ivgcDiocnYLkNGBE2OBKg7TSCgNw1uwcMrsigj_EjGvHr6EHeCRjk9J61EHA49OcupEJoOZSIWUSBFmfvfmaWKNL254_EyRw4IKIvfBklNfC8t4kuC7l,ChIJ7egDUyI92jERegSiojEDekc,8XV3+36 Singapore,6PH58XV3+36,4.1,ChIJ7egDUyI92jERegSiojEDekc,6391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1111,Queensway Shopping Centre,OPERATIONAL,"1 Queensway, Singapore 149053",1.2875526,103.8034685,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Aap_uEDVKTLrBBdVhXuEutxNngnA6H_LAYG54ORjdqhrBzMFwU2rXawcS1RsKW0M0wQx_Om-ZFwTP3Eb-ddhbf-ZsTDAissEFHiNkxQqEx77eZ766C3tcTF-XewMLeANEYtE28nrDhDMdRTOHvmJFGnovVDJzSpsEBW6JWFzujtCXgCGYt4w,ChIJpeuce8sb2jERad66-Hwmus8,7RQ3+29 Singapore,6PH57RQ3+29,4.2,ChIJpeuce8sb2jERad66-Hwmus8,2894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1112,Punggol Plaza,OPERATIONAL,"168 Punggol Field, Singapore 820168",1.394228,103.913016,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Aap_uEA2hPDgXS-BxgweceV5qkKwbeDReDhC6Y75N-czHDwqdjB2MelBZgfCHL9SLsQBSqav3xtY5duKgVoQYHm9xnFDI2sLP9aeW8hO6rbRKCVYsZtjgABOvgt4nFmtoL62A_XHBrGq0yLpVImAFFe_nTZ-HnOU7-Mcg70bqEwhw2PDXJDw,ChIJpwNkYAIW2jERFRkVIyvEAao,9WV7+M6 Singapore,6PH59WV7+M6,3.8,ChIJpwNkYAIW2jERFRkVIyvEAao,2972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1113,Causeway Point,OPERATIONAL,"1 Woodlands Square, Singapore 738099",1.4360933,103.7859471,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Aap_uEAbu9neaNUgKwQz5VRkTuPJEPcRyGDnAgi81hqfSpwAexElJdBJ18F7A3aRq6sAHc1FnJYKg3Fc-M4FnjtKAIqadq2mq-xBMOrKss_lVvJYD16YKtj7noRm2JWLFpC1tJPjQ0wyuGOA3XymHauePDE_UngWcOE4cSw9gvUupt4sDT8w,ChIJg0iEvagT2jERLpza72gaJ08,CQPP+C9 Singapore,6PH5CQPP+C9,4.3,ChIJg0iEvagT2jERLpza72gaJ08,11136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1114,City Square Mall,OPERATIONAL,"180 Kitchener Rd, Singapore 208539",1.3114516,103.8561608,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Aap_uECKSR1YM0EAWvDIMcZcHiiXB6bc0IvwUUBrTUuEpIQwNEaOHMP7yVA9H7xo_iY-06aKyxVkGWzQPgRZrXxKyx8xofoFh1gza6cIWiHd68P1Yt0hLd3YgmPebqZ6EEipqNAugg4r1UnbRYw4zizLuKbOk4DT9Z8wW_bRTrexRlInHh5K,ChIJZ1omp8gZ2jERgDUAb_hBKLY,8V64+HF Singapore,6PH58V64+HF,4.3,ChIJZ1omp8gZ2jERgDUAb_hBKLY,18563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1115,Sembawang Shopping Centre,OPERATIONAL,"604 Sembawang Rd, Singapore 758459",1.4418355,103.8248907,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Aap_uEC8buaLDS9w8ryLk0wQqb-uW9oj_2N6G1O_pJVB3-CyiS69QqtUK26AkUVGj8e1v2BXWOzCe2HG3ZC8KGrjTGss6rERvIG0D8FcQsTW-bVbu99Ua7u_hrrD7T6WU8hlACqq7_9_xpQ__ZarkxLz4Ui6matFc6UX9-lUE-1B-GPeTffi,ChIJ5-zrBoEU2jERhLnuZ0bgvUw,CRRF+PX Singapore,6PH5CRRF+PX,4,ChIJ5-zrBoEU2jERhLnuZ0bgvUw,4607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1116,Anytime Fitness Tampines (formerly known as Tampines North),OPERATIONAL,"506 Tampines Central 1, #03-361, Singapore 520506",1.3559399,103.9458359,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uEDVlykq72JdLoTDVFfHIqvBGSqqF6DJnfEYN39M9Wgkk8KvlUgLrLVdy0d-AVMZ8xcKXVn3oEHDzAi38YtR7_GveGRH0sMe1o0K9w-bWpzcRMEMsTs7qPDvVsZ_c2KuCDYNE9C_rXzHrdtt8oI7BKPW6OHsaZogVW3_hEet5a6PmMYa,ChIJJ6RycA092jERhrzRHMJKfpU,9W4W+98 Singapore,6PH59W4W+98,4.4,ChIJJ6RycA092jERhrzRHMJKfpU,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
